Trans. Date,Debits,Credits,Balance,Date,Day_of_week,Month,Month_name
2021-07-29,0.0,121250.0,122001.2,2021-07-29,Thursday,7,Jul
2021-07-29,121000.0,0.0,1001.2,2021-07-29,Thursday,7,Jul
2021-07-29,50.0,0.0,951.2,2021-07-29,Thursday,7,Jul
2021-07-29,3.75,0.0,947.45,2021-07-29,Thursday,7,Jul
2021-07-29,200.0,0.0,747.45,2021-07-29,Thursday,7,Jul
2021-07-29,100.0,0.0,647.45,2021-07-29,Thursday,7,Jul
2021-07-30,200.0,0.0,447.45,2021-07-30,Friday,7,Jul
2021-07-30,300.0,0.0,147.45,2021-07-30,Friday,7,Jul
2021-07-30,100.0,0.0,47.45,2021-07-30,Friday,7,Jul
2021-07-31,0.0,100000.0,100047.45,2021-07-31,Saturday,7,Jul
2021-07-31,9960.0,0.0,90087.45,2021-07-31,Saturday,7,Jul
2021-07-31,25.0,0.0,90062.45,2021-07-31,Saturday,7,Jul
2021-07-31,1.87,0.0,90060.58,2021-07-31,Saturday,7,Jul
2021-07-31,2950.0,0.0,87110.58,2021-07-31,Saturday,7,Jul
2021-07-31,10.0,0.0,87100.58,2021-07-31,Saturday,7,Jul
2021-07-31,0.75,0.0,87099.83,2021-07-31,Saturday,7,Jul
2021-07-31,4500.0,0.0,82599.83,2021-07-31,Saturday,7,Jul
2021-07-31,10.0,0.0,82589.83,2021-07-31,Saturday,7,Jul
2021-07-31,0.75,0.0,82589.08,2021-07-31,Saturday,7,Jul
2021-07-31,80000.0,0.0,2589.08,2021-07-31,Saturday,7,Jul
2021-07-31,50.0,0.0,2539.08,2021-07-31,Saturday,7,Jul
2021-07-31,3.75,0.0,2535.33,2021-07-31,Saturday,7,Jul
2021-07-31,50.0,0.0,2485.33,2021-07-31,Saturday,7,Jul
2021-08-01,200.0,0.0,2285.33,2021-08-01,Sunday,8,Aug
2021-08-01,300.0,0.0,1985.33,2021-08-01,Sunday,8,Aug
2021-08-01,10.0,0.0,1975.33,2021-08-01,Sunday,8,Aug
2021-08-01,0.75,0.0,1974.58,2021-08-01,Sunday,8,Aug
2021-08-02,800.0,0.0,1174.58,2021-08-02,Monday,8,Aug
2021-08-02,100.0,0.0,1074.58,2021-08-02,Monday,8,Aug
2021-08-02,28.8,0.0,1045.78,2021-08-02,Monday,8,Aug
2021-08-03,800.0,0.0,245.78,2021-08-03,Tuesday,8,Aug
2021-08-03,10.0,0.0,235.78,2021-08-03,Tuesday,8,Aug
2021-08-03,0.75,0.0,235.03,2021-08-03,Tuesday,8,Aug
2021-08-04,0.0,53350.0,53585.03,2021-08-04,Wednesday,8,Aug
2021-08-04,53000.0,0.0,585.03,2021-08-04,Wednesday,8,Aug
2021-08-04,50.0,0.0,535.03,2021-08-04,Wednesday,8,Aug
2021-08-04,3.75,0.0,531.28,2021-08-04,Wednesday,8,Aug
2021-08-04,0.0,53597.35,54128.63,2021-08-04,Wednesday,8,Aug
2021-08-04,10000.0,0.0,44128.63,2021-08-04,Wednesday,8,Aug
2021-08-04,25.0,0.0,44103.63,2021-08-04,Wednesday,8,Aug
2021-08-04,1.87,0.0,44101.76,2021-08-04,Wednesday,8,Aug
2021-08-04,44000.0,0.0,101.76,2021-08-04,Wednesday,8,Aug
2021-08-04,25.0,0.0,76.76,2021-08-04,Wednesday,8,Aug
2021-08-04,1.87,0.0,74.89,2021-08-04,Wednesday,8,Aug
2021-08-04,0.0,55775.0,55849.89,2021-08-04,Wednesday,8,Aug
2021-08-04,55000.0,0.0,849.89,2021-08-04,Wednesday,8,Aug
2021-08-04,50.0,0.0,799.89,2021-08-04,Wednesday,8,Aug
2021-08-04,3.75,0.0,796.14,2021-08-04,Wednesday,8,Aug
2021-08-04,500.0,0.0,296.14,2021-08-04,Wednesday,8,Aug
2021-08-04,100.0,0.0,196.14,2021-08-04,Wednesday,8,Aug
2021-08-05,0.0,3395.0,3591.14,2021-08-05,Thursday,8,Aug
2021-08-05,1000.0,0.0,2591.14,2021-08-05,Thursday,8,Aug
2021-08-05,10.0,0.0,2581.14,2021-08-05,Thursday,8,Aug
2021-08-05,0.75,0.0,2580.39,2021-08-05,Thursday,8,Aug
2021-08-05,1350.0,0.0,1230.39,2021-08-05,Thursday,8,Aug
2021-08-05,10.0,0.0,1220.39,2021-08-05,Thursday,8,Aug
2021-08-05,0.75,0.0,1219.64,2021-08-05,Thursday,8,Aug
2021-08-06,100.0,0.0,1119.64,2021-08-06,Friday,8,Aug
2021-08-06,0.0,2240.7,3360.34,2021-08-06,Friday,8,Aug
2021-08-06,250.0,0.0,3110.34,2021-08-06,Friday,8,Aug
2021-08-06,2700.0,0.0,410.34,2021-08-06,Friday,8,Aug
2021-08-06,10.0,0.0,400.34,2021-08-06,Friday,8,Aug
2021-08-06,0.75,0.0,399.59,2021-08-06,Friday,8,Aug
2021-08-07,200.0,0.0,199.59,2021-08-07,Saturday,8,Aug
2021-08-07,100.0,0.0,99.59,2021-08-07,Saturday,8,Aug
2021-08-09,0.0,13182.3,13281.89,2021-08-09,Monday,8,Aug
2021-08-09,13000.0,0.0,281.89,2021-08-09,Monday,8,Aug
2021-08-09,25.0,0.0,256.89,2021-08-09,Monday,8,Aug
2021-08-09,1.87,0.0,255.02,2021-08-09,Monday,8,Aug
2021-08-10,200.0,0.0,55.02,2021-08-10,Tuesday,8,Aug
2021-08-10,0.0,4850.0,4905.02,2021-08-10,Tuesday,8,Aug
2021-08-10,200.0,0.0,4705.02,2021-08-10,Tuesday,8,Aug
2021-08-10,3000.0,0.0,1705.02,2021-08-10,Tuesday,8,Aug
2021-08-10,10.0,0.0,1695.02,2021-08-10,Tuesday,8,Aug
2021-08-10,0.75,0.0,1694.27,2021-08-10,Tuesday,8,Aug
2021-08-10,1500.0,0.0,194.27,2021-08-10,Tuesday,8,Aug
2021-08-10,10.0,0.0,184.27,2021-08-10,Tuesday,8,Aug
2021-08-10,0.75,0.0,183.52,2021-08-10,Tuesday,8,Aug
2021-08-11,0.0,9215.0,9398.52,2021-08-11,Wednesday,8,Aug
2021-08-12,5000.0,0.0,4398.52,2021-08-12,Thursday,8,Aug
2021-08-12,10.0,0.0,4388.52,2021-08-12,Thursday,8,Aug
2021-08-12,0.75,0.0,4387.77,2021-08-12,Thursday,8,Aug
2021-08-12,0.0,4850.0,9237.77,2021-08-12,Thursday,8,Aug
2021-08-12,5000.0,0.0,4237.77,2021-08-12,Thursday,8,Aug
2021-08-12,10.0,0.0,4227.77,2021-08-12,Thursday,8,Aug
2021-08-12,0.75,0.0,4227.02,2021-08-12,Thursday,8,Aug
2021-08-12,0.0,32504.7,36731.72,2021-08-12,Thursday,8,Aug
2021-08-12,30000.0,0.0,6731.72,2021-08-12,Thursday,8,Aug
2021-08-12,200.0,0.0,6531.72,2021-08-12,Thursday,8,Aug
2021-08-12,0.0,200000.0,206531.72,2021-08-12,Thursday,8,Aug
2021-08-12,0.0,73000.0,279531.72,2021-08-12,Thursday,8,Aug
2021-08-12,73000.0,0.0,206531.72,2021-08-12,Thursday,8,Aug
2021-08-12,200.0,0.0,206331.72,2021-08-12,Thursday,8,Aug
2021-08-12,3000.0,0.0,203331.72,2021-08-12,Thursday,8,Aug
2021-08-12,199000.0,0.0,4331.72,2021-08-12,Thursday,8,Aug
2021-08-12,50.0,0.0,4281.72,2021-08-12,Thursday,8,Aug
2021-08-12,3.75,0.0,4277.97,2021-08-12,Thursday,8,Aug
2021-08-12,100.0,0.0,4177.97,2021-08-12,Thursday,8,Aug
2021-08-12,100.0,0.0,4077.97,2021-08-12,Thursday,8,Aug
2021-08-13,4000.0,0.0,77.97,2021-08-13,Friday,8,Aug
2021-08-13,0.0,50000.0,50077.97,2021-08-13,Friday,8,Aug
2021-08-13,23000.0,0.0,27077.97,2021-08-13,Friday,8,Aug
2021-08-13,25.0,0.0,27052.97,2021-08-13,Friday,8,Aug
2021-08-13,1.87,0.0,27051.1,2021-08-13,Friday,8,Aug
2021-08-13,24000.0,0.0,3051.1,2021-08-13,Friday,8,Aug
2021-08-13,25.0,0.0,3026.1,2021-08-13,Friday,8,Aug
2021-08-13,1.87,0.0,3024.23,2021-08-13,Friday,8,Aug
2021-08-13,1000.0,0.0,2024.23,2021-08-13,Friday,8,Aug
2021-08-13,1000.0,0.0,1024.23,2021-08-13,Friday,8,Aug
2021-08-13,50.0,0.0,974.23,2021-08-13,Friday,8,Aug
2021-08-15,100.0,0.0,874.23,2021-08-15,Sunday,8,Aug
2021-08-15,0.0,1000.0,1874.23,2021-08-15,Sunday,8,Aug
2021-08-15,1000.0,0.0,874.23,2021-08-15,Sunday,8,Aug
2021-08-15,20.0,0.0,854.23,2021-08-15,Sunday,8,Aug
2021-08-15,1.5,0.0,852.73,2021-08-15,Sunday,8,Aug
2021-08-15,200.0,0.0,652.73,2021-08-15,Sunday,8,Aug
2021-08-15,200.0,0.0,452.73,2021-08-15,Sunday,8,Aug
2021-08-18,100.0,0.0,352.73,2021-08-18,Wednesday,8,Aug
2021-08-19,200.0,0.0,152.73,2021-08-19,Thursday,8,Aug
2021-08-21,0.0,21000.0,21152.73,2021-08-21,Saturday,8,Aug
2021-08-21,18400.0,0.0,2752.73,2021-08-21,Saturday,8,Aug
2021-08-21,1500.0,0.0,1252.73,2021-08-21,Saturday,8,Aug
2021-08-21,10.0,0.0,1242.73,2021-08-21,Saturday,8,Aug
2021-08-21,0.75,0.0,1241.98,2021-08-21,Saturday,8,Aug
2021-08-22,50.0,0.0,1191.98,2021-08-22,Sunday,8,Aug
2021-08-23,200.0,0.0,991.98,2021-08-23,Monday,8,Aug
2021-08-23,290.0,0.0,701.98,2021-08-23,Monday,8,Aug
2021-08-23,700.0,0.0,1.98,2021-08-23,Monday,8,Aug
2021-08-23,0.0,1050.0,1051.98,2021-08-23,Monday,8,Aug
2021-08-24,500.0,0.0,551.98,2021-08-24,Tuesday,8,Aug
2021-08-24,0.0,48500.0,49051.98,2021-08-24,Tuesday,8,Aug
2021-08-24,0.0,1139.75,50191.73,2021-08-24,Tuesday,8,Aug
2021-08-24,50000.0,0.0,191.73,2021-08-24,Tuesday,8,Aug
2021-08-24,25.0,0.0,166.73,2021-08-24,Tuesday,8,Aug
2021-08-24,1.87,0.0,164.86,2021-08-24,Tuesday,8,Aug
2021-08-24,100.0,0.0,64.86,2021-08-24,Tuesday,8,Aug
2021-08-30,0.0,5000.0,5064.86,2021-08-30,Monday,8,Aug
2021-08-30,5000.0,0.0,64.86,2021-08-30,Monday,8,Aug
2021-08-30,10.0,0.0,54.86,2021-08-30,Monday,8,Aug
2021-08-30,0.75,0.0,54.11,2021-08-30,Monday,8,Aug
2021-08-30,0.0,15000.0,15054.11,2021-08-30,Monday,8,Aug
2021-08-30,14000.0,0.0,1054.11,2021-08-30,Monday,8,Aug
2021-08-30,25.0,0.0,1029.11,2021-08-30,Monday,8,Aug
2021-08-30,1.87,0.0,1027.24,2021-08-30,Monday,8,Aug
2021-08-30,50.0,0.0,977.24,2021-08-30,Monday,8,Aug
2021-08-30,400.0,0.0,577.24,2021-08-30,Monday,8,Aug
2021-09-01,300.0,0.0,277.24,2021-09-01,Wednesday,9,Sep
2021-09-01,0.0,10000.0,10277.24,2021-09-01,Wednesday,9,Sep
2021-09-01,500.0,0.0,9777.24,2021-09-01,Wednesday,9,Sep
2021-09-01,0.0,3000.0,12777.24,2021-09-01,Wednesday,9,Sep
2021-09-01,50.0,0.0,12727.24,2021-09-01,Wednesday,9,Sep
2021-09-02,0.0,4880.0,17607.24,2021-09-02,Thursday,9,Sep
2021-09-02,0.0,2000.0,19607.24,2021-09-02,Thursday,9,Sep
2021-09-02,0.0,3000.0,22607.24,2021-09-02,Thursday,9,Sep
2021-09-02,10000.0,0.0,12607.24,2021-09-02,Thursday,9,Sep
2021-09-02,0.0,12000.0,24607.24,2021-09-02,Thursday,9,Sep
2021-09-02,12000.0,0.0,12607.24,2021-09-02,Thursday,9,Sep
2021-09-02,0.0,1200.0,13807.24,2021-09-02,Thursday,9,Sep
2021-09-02,0.0,25000.0,38807.24,2021-09-02,Thursday,9,Sep
2021-09-02,25000.0,0.0,13807.24,2021-09-02,Thursday,9,Sep
2021-09-02,100.0,0.0,13707.24,2021-09-02,Thursday,9,Sep
2021-09-03,200.0,0.0,13507.24,2021-09-03,Friday,9,Sep
2021-09-03,200.0,0.0,13307.24,2021-09-03,Friday,9,Sep
2021-09-03,0.0,200000.0,213307.24,2021-09-03,Friday,9,Sep
2021-09-03,40000.0,0.0,173307.24,2021-09-03,Friday,9,Sep
2021-09-03,25.0,0.0,173282.24,2021-09-03,Friday,9,Sep
2021-09-03,1.87,0.0,173280.37,2021-09-03,Friday,9,Sep
2021-09-03,2672.52,0.0,170607.85,2021-09-03,Friday,9,Sep
2021-09-03,130000.0,0.0,40607.85,2021-09-03,Friday,9,Sep
2021-09-03,50.0,0.0,40557.85,2021-09-03,Friday,9,Sep
2021-09-03,3.75,0.0,40554.1,2021-09-03,Friday,9,Sep
2021-09-03,9000.0,0.0,31554.1,2021-09-03,Friday,9,Sep
2021-09-03,5200.0,0.0,26354.1,2021-09-03,Friday,9,Sep
2021-09-03,25.0,0.0,26329.1,2021-09-03,Friday,9,Sep
2021-09-03,1.87,0.0,26327.23,2021-09-03,Friday,9,Sep
2021-09-03,1000.0,0.0,25327.23,2021-09-03,Friday,9,Sep
2021-09-03,10.0,0.0,25317.23,2021-09-03,Friday,9,Sep
2021-09-03,0.75,0.0,25316.48,2021-09-03,Friday,9,Sep
2021-09-03,20000.0,0.0,5316.48,2021-09-03,Friday,9,Sep
2021-09-03,25.0,0.0,5291.48,2021-09-03,Friday,9,Sep
2021-09-03,1.87,0.0,5289.61,2021-09-03,Friday,9,Sep
2021-09-03,50.0,0.0,5239.61,2021-09-03,Friday,9,Sep
2021-09-04,0.0,20000.0,25239.61,2021-09-04,Saturday,9,Sep
2021-09-04,500.0,0.0,24739.61,2021-09-04,Saturday,9,Sep
2021-09-04,6000.0,0.0,18739.61,2021-09-04,Saturday,9,Sep
2021-09-04,25.0,0.0,18714.61,2021-09-04,Saturday,9,Sep
2021-09-04,1.87,0.0,18712.74,2021-09-04,Saturday,9,Sep
2021-09-04,15000.0,0.0,3712.74,2021-09-04,Saturday,9,Sep
2021-09-04,50.0,0.0,3662.74,2021-09-04,Saturday,9,Sep
2021-09-04,30.0,0.0,3632.74,2021-09-04,Saturday,9,Sep
2021-09-05,0.0,200.0,3832.74,2021-09-05,Sunday,9,Sep
2021-09-05,1400.0,0.0,2432.74,2021-09-05,Sunday,9,Sep
2021-09-05,100.0,0.0,2332.74,2021-09-05,Sunday,9,Sep
2021-09-06,1500.0,0.0,832.74,2021-09-06,Monday,9,Sep
2021-09-07,0.0,55890.0,56722.74,2021-09-07,Tuesday,9,Sep
2021-09-08,800.0,0.0,55922.74,2021-09-08,Wednesday,9,Sep
2021-09-08,55000.0,0.0,922.74,2021-09-08,Wednesday,9,Sep
2021-09-08,50.0,0.0,872.74,2021-09-08,Wednesday,9,Sep
2021-09-08,3.75,0.0,868.99,2021-09-08,Wednesday,9,Sep
2021-09-08,300.0,0.0,568.99,2021-09-08,Wednesday,9,Sep
2021-09-08,200.0,0.0,368.99,2021-09-08,Wednesday,9,Sep
2021-09-10,0.0,500.0,868.99,2021-09-10,Friday,9,Sep
2021-09-10,450.0,0.0,418.99,2021-09-10,Friday,9,Sep
2021-09-11,400.0,0.0,18.99,2021-09-11,Saturday,9,Sep
2021-09-12,0.0,1000.0,1018.99,2021-09-12,Sunday,9,Sep
2021-09-13,0.0,4900.0,5918.99,2021-09-13,Monday,9,Sep
2021-09-13,5175.0,0.0,743.99,2021-09-13,Monday,9,Sep
2021-09-13,0.0,4900.0,5643.99,2021-09-13,Monday,9,Sep
2021-09-13,100.0,0.0,5543.99,2021-09-13,Monday,9,Sep
2021-09-13,1850.0,0.0,3693.99,2021-09-13,Monday,9,Sep
2021-09-13,500.0,0.0,3193.99,2021-09-13,Monday,9,Sep
2021-09-13,2000.0,0.0,1193.99,2021-09-13,Monday,9,Sep
2021-09-13,10.0,0.0,1183.99,2021-09-13,Monday,9,Sep
2021-09-13,0.75,0.0,1183.24,2021-09-13,Monday,9,Sep
2021-09-15,450.0,0.0,733.24,2021-09-15,Wednesday,9,Sep
2021-09-16,200.0,0.0,533.24,2021-09-16,Thursday,9,Sep
2021-09-17,300.0,0.0,233.24,2021-09-17,Friday,9,Sep
2021-09-18,200.0,0.0,33.24,2021-09-18,Saturday,9,Sep
2021-09-18,0.0,7000.0,7033.24,2021-09-18,Saturday,9,Sep
2021-09-18,0.0,40050.0,47083.24,2021-09-18,Saturday,9,Sep
2021-09-18,47000.0,0.0,83.24,2021-09-18,Saturday,9,Sep
2021-09-18,25.0,0.0,58.24,2021-09-18,Saturday,9,Sep
2021-09-18,1.87,0.0,56.37,2021-09-18,Saturday,9,Sep
2021-09-21,0.0,10000.0,10056.37,2021-09-21,Tuesday,9,Sep
2021-09-21,200.0,0.0,9856.37,2021-09-21,Tuesday,9,Sep
2021-09-21,300.0,0.0,9556.37,2021-09-21,Tuesday,9,Sep
2021-09-21,0.0,7350.0,16906.37,2021-09-21,Tuesday,9,Sep
2021-09-21,3000.0,0.0,13906.37,2021-09-21,Tuesday,9,Sep
2021-09-21,4300.0,0.0,9606.37,2021-09-21,Tuesday,9,Sep
2021-09-21,0.0,2000.0,11606.37,2021-09-21,Tuesday,9,Sep
2021-09-21,50.0,0.0,11556.37,2021-09-21,Tuesday,9,Sep
2021-09-22,200.0,0.0,11356.37,2021-09-22,Wednesday,9,Sep
2021-09-22,200.0,0.0,11156.37,2021-09-22,Wednesday,9,Sep
2021-09-23,9500.0,0.0,1656.37,2021-09-23,Thursday,9,Sep
2021-09-23,200.0,0.0,1456.37,2021-09-23,Thursday,9,Sep
2021-09-23,200.0,0.0,1256.37,2021-09-23,Thursday,9,Sep
2021-09-24,200.0,0.0,1056.37,2021-09-24,Friday,9,Sep
2021-09-24,200.0,0.0,856.37,2021-09-24,Friday,9,Sep
2021-09-25,200.0,0.0,656.37,2021-09-25,Saturday,9,Sep
2021-09-25,0.0,500000.0,500656.37,2021-09-25,Saturday,9,Sep
2021-09-25,400000.0,0.0,100656.37,2021-09-25,Saturday,9,Sep
2021-09-25,200.0,0.0,100456.37,2021-09-25,Saturday,9,Sep
2021-09-25,50.0,0.0,100406.37,2021-09-25,Saturday,9,Sep
2021-09-26,20000.0,0.0,80406.37,2021-09-26,Sunday,9,Sep
2021-09-26,25.0,0.0,80381.37,2021-09-26,Sunday,9,Sep
2021-09-26,1.87,0.0,80379.5,2021-09-26,Sunday,9,Sep
2021-09-26,80000.0,0.0,379.5,2021-09-26,Sunday,9,Sep
2021-09-26,50.0,0.0,329.5,2021-09-26,Sunday,9,Sep
2021-09-26,3.75,0.0,325.75,2021-09-26,Sunday,9,Sep
2021-09-26,0.0,15000.0,15325.75,2021-09-26,Sunday,9,Sep
2021-09-26,50.0,0.0,15275.75,2021-09-26,Sunday,9,Sep
2021-09-26,23.1,0.0,15252.65,2021-09-26,Sunday,9,Sep
2021-09-27,200.0,0.0,15052.65,2021-09-27,Monday,9,Sep
2021-09-27,14444.0,0.0,608.65,2021-09-27,Monday,9,Sep
2021-09-27,200.0,0.0,408.65,2021-09-27,Monday,9,Sep
2021-09-28,308.0,0.0,100.65,2021-09-28,Tuesday,9,Sep
2021-09-28,100.0,0.0,0.65,2021-09-28,Tuesday,9,Sep
2021-09-28,0.0,6000.0,6000.65,2021-09-28,Tuesday,9,Sep
2021-09-28,5000.0,0.0,1000.65,2021-09-28,Tuesday,9,Sep
2021-09-28,20.0,0.0,980.65,2021-09-28,Tuesday,9,Sep
2021-09-28,1.5,0.0,979.15,2021-09-28,Tuesday,9,Sep
2021-09-28,300.0,0.0,679.15,2021-09-28,Tuesday,9,Sep
2021-09-29,200.0,0.0,479.15,2021-09-29,Wednesday,9,Sep
2021-09-30,400.0,0.0,79.15,2021-09-30,Thursday,9,Sep
2021-10-01,0.0,213120.0,213199.15,2021-10-01,Friday,10,Oct
2021-10-01,50000.0,0.0,163199.15,2021-10-01,Friday,10,Oct
2021-10-01,25.0,0.0,163174.15,2021-10-01,Friday,10,Oct
2021-10-01,1.87,0.0,163172.28,2021-10-01,Friday,10,Oct
2021-10-01,100000.0,0.0,63172.28,2021-10-01,Friday,10,Oct
2021-10-01,50.0,0.0,63122.28,2021-10-01,Friday,10,Oct
2021-10-01,3.75,0.0,63118.53,2021-10-01,Friday,10,Oct
2021-10-01,18000.0,0.0,45118.53,2021-10-01,Friday,10,Oct
2021-10-01,25.0,0.0,45093.53,2021-10-01,Friday,10,Oct
2021-10-01,1.87,0.0,45091.66,2021-10-01,Friday,10,Oct
2021-10-01,17000.0,0.0,28091.66,2021-10-01,Friday,10,Oct
2021-10-01,25.0,0.0,28066.66,2021-10-01,Friday,10,Oct
2021-10-01,1.87,0.0,28064.79,2021-10-01,Friday,10,Oct
2021-10-01,5000.0,0.0,23064.79,2021-10-01,Friday,10,Oct
2021-10-01,10.0,0.0,23054.79,2021-10-01,Friday,10,Oct
2021-10-01,0.75,0.0,23054.04,2021-10-01,Friday,10,Oct
2021-10-01,10000.0,0.0,13054.04,2021-10-01,Friday,10,Oct
2021-10-01,25.0,0.0,13029.04,2021-10-01,Friday,10,Oct
2021-10-01,1.87,0.0,13027.17,2021-10-01,Friday,10,Oct
2021-10-01,1000.0,0.0,12027.17,2021-10-01,Friday,10,Oct
2021-10-01,10.0,0.0,12017.17,2021-10-01,Friday,10,Oct
2021-10-01,0.75,0.0,12016.42,2021-10-01,Friday,10,Oct
2021-10-01,1500.0,0.0,10516.42,2021-10-01,Friday,10,Oct
2021-10-01,5000.0,0.0,5516.42,2021-10-01,Friday,10,Oct
2021-10-01,10.0,0.0,5506.42,2021-10-01,Friday,10,Oct
2021-10-01,0.75,0.0,5505.67,2021-10-01,Friday,10,Oct
2021-10-01,300.0,0.0,5205.67,2021-10-01,Friday,10,Oct
2021-10-01,50.0,0.0,5155.67,2021-10-01,Friday,10,Oct
2021-10-02,4100.0,0.0,1055.67,2021-10-02,Saturday,10,Oct
2021-10-02,10.0,0.0,1045.67,2021-10-02,Saturday,10,Oct
2021-10-02,0.75,0.0,1044.92,2021-10-02,Saturday,10,Oct
2021-10-02,100.0,0.0,944.92,2021-10-02,Saturday,10,Oct
2021-10-02,0.0,1000.0,1944.92,2021-10-02,Saturday,10,Oct
2021-10-02,0.0,92000.0,93944.92,2021-10-02,Saturday,10,Oct
2021-10-02,10001.7,0.0,83943.22,2021-10-02,Saturday,10,Oct
2021-10-02,25.0,0.0,83918.22,2021-10-02,Saturday,10,Oct
2021-10-02,1.87,0.0,83916.35,2021-10-02,Saturday,10,Oct
2021-10-02,300.0,0.0,83616.35,2021-10-02,Saturday,10,Oct
2021-10-02,20499.18,0.0,63117.17,2021-10-02,Saturday,10,Oct
2021-10-02,25.0,0.0,63092.17,2021-10-02,Saturday,10,Oct
2021-10-02,1.87,0.0,63090.3,2021-10-02,Saturday,10,Oct
2021-10-02,200.0,0.0,62890.3,2021-10-02,Saturday,10,Oct
2021-10-02,300.0,0.0,62590.3,2021-10-02,Saturday,10,Oct
2021-10-02,3000.0,0.0,59590.3,2021-10-02,Saturday,10,Oct
2021-10-02,10.0,0.0,59580.3,2021-10-02,Saturday,10,Oct
2021-10-02,0.75,0.0,59579.55,2021-10-02,Saturday,10,Oct
2021-10-02,50.0,0.0,59529.55,2021-10-02,Saturday,10,Oct
2021-10-03,6900.0,0.0,52629.55,2021-10-03,Sunday,10,Oct
2021-10-03,25.0,0.0,52604.55,2021-10-03,Sunday,10,Oct
2021-10-03,1.87,0.0,52602.68,2021-10-03,Sunday,10,Oct
2021-10-03,7000.0,0.0,45602.68,2021-10-03,Sunday,10,Oct
2021-10-03,300.0,0.0,45302.68,2021-10-03,Sunday,10,Oct
2021-10-04,900.0,0.0,44402.68,2021-10-04,Monday,10,Oct
2021-10-04,2000.0,0.0,42402.68,2021-10-04,Monday,10,Oct
2021-10-04,10.0,0.0,42392.68,2021-10-04,Monday,10,Oct
2021-10-04,0.75,0.0,42391.93,2021-10-04,Monday,10,Oct
2021-10-04,5100.0,0.0,37291.93,2021-10-04,Monday,10,Oct
2021-10-04,25.0,0.0,37266.93,2021-10-04,Monday,10,Oct
